time V1 V2 I
6.97 1.00832 0.974517 -0.00831501
6.98 1.00798 0.974436 -0.00797831
6.99 1.00764 0.974357 -0.00764416
7 1.00731 0.974283 -0.00731258
7.01 1.00698 0.974211 -0.00698357
7.02 1.00666 0.974143 -0.00665713
7.03 1.00633 0.974078 -0.00633329
7.04 1.00601 0.974016 -0.00601203
7.05 1.00569 0.973958 -0.00569337
7.06 1.00538 0.973902 -0.00537732
7.07 1.00506 0.97385 -0.00506388
7.08 1.00475 0.973801 -0.00475305
7.09 1.00444 0.973755 -0.00444484
7.1 1.00414 0.973712 -0.00413926
7.11 1.00384 0.973672 -0.00383631
7.12 1.00354 0.973635 -0.00353598
7.13 1.00324 0.973602 -0.0032383
7.14 1.00294 0.973571 -0.00294325
7.15 1.00265 0.973543 -0.00265085
7.16 1.00236 0.973518 -0.00236109
7.17 1.00207 0.973496 -0.00207398
7.18 1.00179 0.973476 -0.00178952
7.19 1.00151 0.97346 -0.00150772
7.2 1.00123 0.973446 -0.00122856
7.21 1.00095 0.973435 -0.000952066
7.22 1.00068 0.973427 -0.000678225
7.23 1.00041 0.973422 -0.000407041
7.24 1.00014 0.973419 -0.000138515
7.25 0.999873 0.973419 0.000127352
7.26 0.999609 0.973421 0.000390562
7.27 0.999349 0.973427 0.000651114
7.28 0.999091 0.973434 0.000909009
7.29 0.998836 0.973445 0.00116425
7.3 0.998583 0.973458 0.00141683
7.31 0.998333 0.973473 0.00166676
7.32 0.998086 0.973491 0.00191403
7.33 0.997841 0.973511 0.00215866
7.34 0.997599 0.973534 0.00240064
7.35 0.99736 0.973559 0.00263997
7.36 0.997123 0.973587 0.00287665
7.37 0.996889 0.973617 0.0031107
7.38 0.996658 0.973649 0.0033421
7.39 0.996429 0.973684 0.00357087
7.4 0.996203 0.973721 0.00379701
7.41 0.995979 0.97376 0.00402053
7.42 0.995759 0.973801 0.00424141
7.43 0.99554 0.973844 0.00445968
7.44 0.995325 0.97389 0.00467533
7.45 0.995112 0.973938 0.00488838
7.46 0.994901 0.973988 0.00509881
7.47 0.994693 0.97404 0.00530664
7.48 0.994488 0.974094 0.00551188
7.49 0.994285 0.97415 0.00571453
7.5 0.994085 0.974208 0.00591459
7.51 0.993888 0.974268 0.00611208
7.52 0.993693 0.97433 0.00630699
7.53 0.993501 0.974394 0.00649933
7.54 0.993311 0.97446 0.00668911
7.55 0.993124 0.974528 0.00687634
7.56 0.992939 0.974598 0.00706103
7.57 0.992757 0.974669 0.00724317
7.58 0.992577 0.974743 0.00742278
7.59 0.9924 0.974818 0.00759986
7.6 0.992226 0.974895 0.00777442
7.61 0.992054 0.974973 0.00794648
7.62 0.991884 0.975054 0.00811603
7.63 0.991717 0.975136 0.00828309
7.64 0.991552 0.975219 0.00844766
7.65 0.99139 0.975305 0.00860975
7.66 0.991231 0.975392 0.00876938
7.67 0.991073 0.97548 0.00892654
7.68 0.990919 0.97557 0.00908125
7.69 0.990766 0.975662 0.00923352
7.7 0.990617 0.975755 0.00938335
7.71 0.990469 0.975849 0.00953076
7.72 0.990324 0.975945 0.00967575
7.73 0.990182 0.976043 0.00981834
7.74 0.990041 0.976142 0.00995854
7.75 0.989904 0.976242 0.0100963
7.76 0.989768 0.976344 0.0102318
7.77 0.989635 0.976447 0.0103648
7.78 0.989504 0.976551 0.0104956
7.79 0.989376 0.976656 0.0106239
7.8 0.98925 0.976763 0.01075
7.81 0.989126 0.976871 0.0108737
7.82 0.989005 0.976981 0.0109951
7.83 0.988886 0.977091 0.0111141
7.84 0.988769 0.977203 0.0112309
7.85 0.988655 0.977316 0.0113455
7.86 0.988542 0.97743 0.0114577
7.87 0.988432 0.977545 0.0115677
7.88 0.988325 0.977661 0.0116755
7.89 0.988219 0.977779 0.011781
7.9 0.988116 0.977897 0.0118843
7.91 0.988015 0.978016 0.0119854
7.92 0.987916 0.978137 0.0120843
7.93 0.987819 0.978258 0.012181
7.94 0.987725 0.97838 0.0122755
7.95 0.987632 0.978503 0.0123679
7.96 0.987542 0.978628 0.0124581
7.97 0.987454 0.978753 0.0125461
7.98 0.987368 0.978878 0.0126321
7.99 0.987284 0.979005 0.0127159
8 0.987202 0.979133 0.0127977
8.01 0.987123 0.979261 0.0128773
8.02 0.987045 0.97939 0.0129549
8.03 0.98697 0.97952 0.0130304
8.04 0.986896 0.979651 0.0131039
8.05 0.986825 0.979782 0.0131754
8.06 0.986755 0.979914 0.0132448
8.07 0.986688 0.980047 0.0133122
8.08 0.986622 0.980181 0.0133776
8.09 0.986559 0.980315 0.013441
8.1 0.986498 0.980449 0.0135025
8.11 0.986438 0.980585 0.013562
8.12 0.98638 0.980721 0.0136195
8.13 0.986325 0.980857 0.0136752
8.14 0.986271 0.980994 0.0137289
8.15 0.986219 0.981132 0.0137807
8.16 0.986169 0.98127 0.0138307
8.17 0.986121 0.981408 0.0138787
8.18 0.986075 0.981547 0.0139249
8.19 0.986031 0.981687 0.0139693
8.2 0.985988 0.981827 0.0140118
8.21 0.985947 0.981967 0.0140525
8.22 0.985909 0.982108 0.0140914
8.23 0.985871 0.982249 0.0141285
8.24 0.985836 0.98239 0.0141639
8.25 0.985803 0.982532 0.0141975
8.26 0.985771 0.982674 0.0142293
8.27 0.985741 0.982817 0.0142594
8.28 0.985712 0.982959 0.0142878
8.29 0.985686 0.983102 0.0143145
8.3 0.985661 0.983246 0.0143395
8.31 0.985637 0.983389 0.0143628
8.32 0.985616 0.983533 0.0143844
8.33 0.985596 0.983677 0.0144044
8.34 0.985577 0.983821 0.0144228
8.35 0.98556 0.983965 0.0144396
8.36 0.985545 0.98411 0.0144547
8.37 0.985532 0.984254 0.0144683
8.38 0.98552 0.984399 0.0144803
8.39 0.985509 0.984544 0.0144907
8.4 0.9855 0.984689 0.0144996
8.41 0.985493 0.984834 0.0145069
8.42 0.985487 0.984979 0.0145128
8.43 0.985483 0.985124 0.0145171
8.44 0.98548 0.985269 0.0145199
8.45 0.985479 0.985415 0.0145213
8.46 0.985479 0.98556 0.0145212
8.47 0.98548 0.985705 0.0145197
8.48 0.985483 0.98585 0.0145167
8.49 0.985488 0.985995 0.0145124
8.5 0.985493 0.986141 0.0145066
8.51 0.985501 0.986286 0.0144994
8.52 0.985509 0.986431 0.0144909
8.53 0.985519 0.986575 0.014481
8.54 0.98553 0.98672 0.0144698
8.55 0.985543 0.986865 0.0144572
8.56 0.985557 0.987009 0.0144433
8.57 0.985572 0.987154 0.0144282
8.58 0.985588 0.987298 0.0144117
8.59 0.985606 0.987442 0.014394
8.6 0.985625 0.987586 0.014375
8.61 0.985645 0.987729 0.0143548
8.62 0.985667 0.987873 0.0143333
8.63 0.985689 0.988016 0.0143107
8.64 0.985713 0.988159 0.0142868
8.65 0.985738 0.988302 0.0142618
8.66 0.985764 0.988444 0.0142355
8.67 0.985792 0.988586 0.0142082
8.68 0.98582 0.988728 0.0141797
8.69 0.98585 0.98887 0.01415
8.7 0.985881 0.989011 0.0141193
8.71 0.985913 0.989152 0.0140874
8.72 0.985946 0.989293 0.0140545
8.73 0.98598 0.989433 0.0140205
8.74 0.986015 0.989574 0.0139854
8.75 0.986051 0.989713 0.0139493
8.76 0.986088 0.989853 0.0139122
8.77 0.986126 0.989991 0.013874
8.78 0.986165 0.99013 0.0138349
8.79 0.986205 0.990268 0.0137947
8.8 0.986246 0.990406 0.0137536
8.81 0.986288 0.990543 0.0137115
8.82 0.986331 0.99068 0.0136685
8.83 0.986375 0.990817 0.0136246
8.84 0.98642 0.990953 0.0135797
8.85 0.986466 0.991088 0.0135339
8.86 0.986513 0.991223 0.0134873
8.87 0.98656 0.991358 0.0134397
8.88 0.986609 0.991492 0.0133913
8.89 0.986658 0.991626 0.0133421
8.9 0.986708 0.991759 0.013292
8.91 0.986759 0.991892 0.0132411
8.92 0.986811 0.992024 0.0131893
8.93 0.986863 0.992155 0.0131368
8.94 0.986917 0.992286 0.0130835
8.95 0.986971 0.992417 0.0130294
8.96 0.987025 0.992547 0.0129746
8.97 0.987081 0.992676 0.012919
8.98 0.987137 0.992805 0.0128627
8.99 0.987194 0.992934 0.0128056
9 0.987252 0.993062 0.0127479
9.01 0.987311 0.993189 0.0126895
9.02 0.98737 0.993315 0.0126303
9.03 0.987429 0.993441 0.0125705
9.04 0.98749 0.993567 0.0125101
9.05 0.987551 0.993691 0.012449
9.06 0.987613 0.993816 0.0123873
9.07 0.987675 0.993939 0.012325
9.08 0.987738 0.994062 0.012262
9.09 0.987802 0.994184 0.0121985
9.1 0.987866 0.994306 0.0121344
9.11 0.98793 0.994427 0.0120697
9.12 0.987996 0.994548 0.0120044
9.13 0.988061 0.994667 0.0119386
9.14 0.988128 0.994786 0.0118723
9.15 0.988195 0.994905 0.0118055
9.16 0.988262 0.995022 0.0117381
9.17 0.98833 0.995139 0.0116703
9.18 0.988398 0.995256 0.0116019
9.19 0.988467 0.995371 0.0115331
9.2 0.988536 0.995486 0.0114639
9.21 0.988606 0.995601 0.0113941
9.22 0.988676 0.995714 0.011324
9.23 0.988747 0.995827 0.0112534
9.24 0.988818 0.995939 0.0111824
9.25 0.988889 0.996051 0.0111109
9.26 0.988961 0.996162 0.0110391
9.27 0.989033 0.996272 0.0109669
9.28 0.989106 0.996381 0.0108944
9.29 0.989179 0.99649 0.0108214
9.3 0.989252 0.996597 0.0107481
9.31 0.989325 0.996705 0.0106745
9.32 0.989399 0.996811 0.0106006
9.33 0.989474 0.996917 0.0105263
9.34 0.989548 0.997021 0.0104517
9.35 0.989623 0.997126 0.0103768
9.36 0.989698 0.997229 0.0103017
9.37 0.989774 0.997332 0.0102262
9.38 0.989849 0.997433 0.0101505
9.39 0.989925 0.997535 0.0100746
9.4 0.990002 0.997635 0.00999834
9.41 0.990078 0.997735 0.0099219
9.42 0.990155 0.997833 0.00984522
9.43 0.990232 0.997931 0.00976833
9.44 0.990309 0.998029 0.00969123
9.45 0.990386 0.998125 0.00961393
9.46 0.990464 0.998221 0.00953645
9.47 0.990541 0.998316 0.00945879
9.48 0.990619 0.99841 0.00938096
9.49 0.990697 0.998504 0.00930297
9.5 0.990775 0.998596 0.00922483
9.51 0.990853 0.998688 0.00914655
9.52 0.990932 0.998779 0.00906814
9.53 0.99101 0.998869 0.00898961
9.54 0.991089 0.998959 0.00891097
9.55 0.991168 0.999048 0.00883222
9.56 0.991247 0.999136 0.00875337
9.57 0.991326 0.999223 0.00867444
9.58 0.991405 0.999309 0.00859543
9.59 0.991484 0.999395 0.00851635
9.6 0.991563 0.999479 0.00843722
9.61 0.991642 0.999563 0.00835802
9.62 0.991721 0.999647 0.00827879
9.63 0.9918 0.999729 0.00819952
9.64 0.99188 0.999811 0.00812022
9.65 0.991959 0.999891 0.00804091
9.66 0.992038 0.999971 0.00796158
9.67 0.992118 1.00005 0.00788225
9.68 0.992197 1.00013 0.00780293
9.69 0.992276 1.00021 0.00772362
9.7 0.992356 1.00028 0.00764433
9.71 0.992435 1.00036 0.00756506
9.72 0.992514 1.00043 0.00748584
9.73 0.992593 1.00051 0.00740665
9.74 0.992672 1.00058 0.00732752
9.75 0.992752 1.00066 0.00724845
9.76 0.992831 1.00073 0.00716944
9.77 0.992909 1.0008 0.0070905
9.78 0.992988 1.00087 0.00701165
9.79 0.993067 1.00094 0.00693288
9.8 0.993146 1.00101 0.0068542
9.81 0.993224 1.00108 0.00677563
9.82 0.993303 1.00114 0.00669716
9.83 0.993381 1.00121 0.00661881
9.84 0.993459 1.00128 0.00654058
9.85 0.993538 1.00134 0.00646248
9.86 0.993615 1.00141 0.00638451
9.87 0.993693 1.00147 0.00630668
9.88 0.993771 1.00153 0.006229
9.89 0.993849 1.00159 0.00615147
9.9 0.993926 1.00165 0.0060741
9.91 0.994003 1.00172 0.0059969
9.92 0.99408 1.00177 0.00591986
9.93 0.994157 1.00183 0.00584301
9.94 0.994234 1.00189 0.00576634
9.95 0.99431 1.00195 0.00568985
9.96 0.994386 1.00201 0.00561357
9.97 0.994463 1.00206 0.00553748
9.98 0.994538 1.00212 0.0054616
9.99 0.994614 1.00217 0.00538593
10 0.99469 1.00222 0.00531048
