time V1 V2 I
6.97 1.00919 0.975687 -0.00918539
6.98 1.00885 0.975599 -0.00885284
6.99 1.00852 0.975513 -0.00852275
7 1.0082 0.975431 -0.00819511
7.01 1.00787 0.975353 -0.00786994
7.02 1.00755 0.975277 -0.00754724
7.03 1.00723 0.975205 -0.00722702
7.04 1.00691 0.975136 -0.00690929
7.05 1.00659 0.97507 -0.00659404
7.06 1.00628 0.975007 -0.0062813
7.07 1.00597 0.974947 -0.00597107
7.08 1.00566 0.974891 -0.00566334
7.09 1.00536 0.974837 -0.00535813
7.1 1.00506 0.974787 -0.00505544
7.11 1.00476 0.974739 -0.00475528
7.12 1.00446 0.974694 -0.00445765
7.13 1.00416 0.974653 -0.00416255
7.14 1.00387 0.974614 -0.00386999
7.15 1.00358 0.974578 -0.00357998
7.16 1.00329 0.974545 -0.00329251
7.17 1.00301 0.974515 -0.00300758
7.18 1.00273 0.974488 -0.00272521
7.19 1.00245 0.974464 -0.0024454
7.2 1.00217 0.974442 -0.00216813
7.21 1.00189 0.974423 -0.00189343
7.22 1.00162 0.974407 -0.00162129
7.23 1.00135 0.974393 -0.0013517
7.24 1.00108 0.974382 -0.00108468
7.25 1.00082 0.974374 -0.00082022
7.26 1.00056 0.974369 -0.000558323
7.27 1.0003 0.974366 -0.00029899
7.28 1.00004 0.974365 -4.22205e-05
7.29 0.999788 0.974367 0.000211986
7.3 0.999536 0.974372 0.000463629
7.31 0.999287 0.974379 0.000712711
7.32 0.999041 0.974389 0.000959231
7.33 0.998797 0.974401 0.00120319
7.34 0.998555 0.974415 0.00144459
7.35 0.998317 0.974432 0.00168344
7.36 0.99808 0.974451 0.00191973
7.37 0.997847 0.974473 0.00215347
7.38 0.997615 0.974497 0.00238465
7.39 0.997387 0.974523 0.00261329
7.4 0.997161 0.974551 0.00283939
7.41 0.996937 0.974582 0.00306294
7.42 0.996716 0.974615 0.00328395
7.43 0.996498 0.97465 0.00350243
7.44 0.996282 0.974687 0.00371838
7.45 0.996068 0.974726 0.0039318
7.46 0.995857 0.974768 0.0041427
7.47 0.995649 0.974811 0.00435108
7.48 0.995443 0.974857 0.00455694
7.49 0.99524 0.974904 0.0047603
7.5 0.995039 0.974954 0.00496114
7.51 0.994841 0.975005 0.0051595
7.52 0.994645 0.975059 0.00535535
7.53 0.994451 0.975115 0.00554872
7.54 0.99426 0.975172 0.0057396
7.55 0.994072 0.975231 0.00592801
7.56 0.993886 0.975292 0.00611395
7.57 0.993703 0.975355 0.00629742
7.58 0.993522 0.97542 0.00647844
7.59 0.993343 0.975487 0.006657
7.6 0.993167 0.975555 0.00683312
7.61 0.992993 0.975625 0.0070068
7.62 0.992822 0.975697 0.00717805
7.63 0.992653 0.97577 0.00734688
7.64 0.992487 0.975845 0.00751329
7.65 0.992323 0.975922 0.0076773
7.66 0.992161 0.976001 0.0078389
7.67 0.992002 0.976081 0.00799812
7.68 0.991845 0.976162 0.00815494
7.69 0.991691 0.976245 0.0083094
7.7 0.991539 0.97633 0.00846149
7.71 0.991389 0.976416 0.00861121
7.72 0.991241 0.976504 0.00875859
7.73 0.991096 0.976593 0.00890363
7.74 0.990954 0.976683 0.00904634
7.75 0.990813 0.976775 0.00918672
7.76 0.990675 0.976868 0.00932479
7.77 0.990539 0.976963 0.00946056
7.78 0.990406 0.977059 0.00959403
7.79 0.990275 0.977156 0.00972522
7.8 0.990146 0.977254 0.00985413
7.81 0.990019 0.977354 0.00998078
7.82 0.989895 0.977455 0.0101052
7.83 0.989773 0.977558 0.0102273
7.84 0.989653 0.977661 0.0103472
7.85 0.989535 0.977766 0.0104649
7.86 0.98942 0.977872 0.0105804
7.87 0.989306 0.977978 0.0106937
7.88 0.989195 0.978087 0.0108048
7.89 0.989086 0.978196 0.0109137
7.9 0.98898 0.978306 0.0110204
7.91 0.988875 0.978417 0.011125
7.92 0.988773 0.978529 0.0112274
7.93 0.988672 0.978643 0.0113277
7.94 0.988574 0.978757 0.0114259
7.95 0.988478 0.978872 0.011522
7.96 0.988384 0.978988 0.0116159
7.97 0.988292 0.979105 0.0117078
7.98 0.988202 0.979223 0.0117976
7.99 0.988115 0.979342 0.0118853
8 0.988029 0.979462 0.011971
8.01 0.987945 0.979582 0.0120546
8.02 0.987864 0.979704 0.0121362
8.03 0.987784 0.979826 0.0122158
8.04 0.987707 0.979949 0.0122934
8.05 0.987631 0.980073 0.0123689
8.06 0.987557 0.980197 0.0124426
8.07 0.987486 0.980322 0.0125142
8.08 0.987416 0.980448 0.0125839
8.09 0.987348 0.980575 0.0126516
8.1 0.987283 0.980702 0.0127174
8.11 0.987219 0.98083 0.0127813
8.12 0.987157 0.980958 0.0128433
8.13 0.987097 0.981087 0.0129034
8.14 0.987038 0.981217 0.0129616
8.15 0.986982 0.981347 0.013018
8.16 0.986928 0.981478 0.0130725
8.17 0.986875 0.981609 0.0131251
8.18 0.986824 0.981741 0.013176
8.19 0.986775 0.981873 0.013225
8.2 0.986728 0.982006 0.0132722
8.21 0.986682 0.982139 0.0133176
8.22 0.986639 0.982272 0.0133613
8.23 0.986597 0.982406 0.0134032
8.24 0.986557 0.982541 0.0134434
8.25 0.986518 0.982676 0.0134818
8.26 0.986481 0.982811 0.0135185
8.27 0.986446 0.982946 0.0135535
8.28 0.986413 0.983082 0.0135868
8.29 0.986382 0.983218 0.0136184
8.3 0.986352 0.983355 0.0136484
8.31 0.986323 0.983492 0.0136767
8.32 0.986297 0.983629 0.0137034
8.33 0.986272 0.983766 0.0137285
8.34 0.986248 0.983903 0.0137519
8.35 0.986226 0.984041 0.0137738
8.36 0.986206 0.984179 0.013794
8.37 0.986187 0.984317 0.0138127
8.38 0.98617 0.984456 0.0138299
8.39 0.986155 0.984594 0.0138455
8.4 0.98614 0.984733 0.0138596
8.41 0.986128 0.984871 0.0138721
8.42 0.986117 0.98501 0.0138832
8.43 0.986107 0.985149 0.0138928
8.44 0.986099 0.985288 0.0139009
8.45 0.986092 0.985427 0.0139075
8.46 0.986087 0.985566 0.0139127
8.47 0.986083 0.985705 0.0139165
8.48 0.986081 0.985845 0.0139189
8.49 0.98608 0.985984 0.0139199
8.5 0.986081 0.986123 0.0139194
8.51 0.986082 0.986262 0.0139176
8.52 0.986086 0.986401 0.0139145
8.53 0.98609 0.98654 0.01391
8.54 0.986096 0.986679 0.0139041
8.55 0.986103 0.986818 0.013897
8.56 0.986111 0.986957 0.0138885
8.57 0.986121 0.987096 0.0138788
8.58 0.986132 0.987235 0.0138677
8.59 0.986145 0.987373 0.0138555
8.6 0.986158 0.987512 0.0138419
8.61 0.986173 0.98765 0.0138271
8.62 0.986189 0.987788 0.0138112
8.63 0.986206 0.987926 0.013794
8.64 0.986224 0.988064 0.0137756
8.65 0.986244 0.988201 0.013756
8.66 0.986265 0.988339 0.0137352
8.67 0.986287 0.988476 0.0137134
8.68 0.98631 0.988613 0.0136903
8.69 0.986334 0.988749 0.0136662
8.7 0.986359 0.988886 0.0136409
8.71 0.986385 0.989022 0.0136145
8.72 0.986413 0.989158 0.0135871
8.73 0.986441 0.989293 0.0135586
8.74 0.986471 0.989429 0.013529
8.75 0.986502 0.989564 0.0134984
8.76 0.986533 0.989698 0.0134667
8.77 0.986566 0.989833 0.013434
8.78 0.9866 0.989967 0.0134004
8.79 0.986634 0.9901 0.0133657
8.8 0.98667 0.990234 0.0133301
8.81 0.986707 0.990367 0.0132935
8.82 0.986744 0.990499 0.0132559
8.83 0.986783 0.990631 0.0132174
8.84 0.986822 0.990763 0.013178
8.85 0.986862 0.990895 0.0131377
8.86 0.986904 0.991026 0.0130965
8.87 0.986946 0.991156 0.0130544
8.88 0.986989 0.991286 0.0130114
8.89 0.987032 0.991416 0.0129676
8.9 0.987077 0.991545 0.0129229
8.91 0.987123 0.991674 0.0128774
8.92 0.987169 0.991802 0.012831
8.93 0.987216 0.99193 0.0127839
8.94 0.987264 0.992057 0.012736
8.95 0.987313 0.992184 0.0126873
8.96 0.987362 0.992311 0.0126378
8.97 0.987412 0.992436 0.0125875
8.98 0.987463 0.992562 0.0125365
8.99 0.987515 0.992687 0.0124848
9 0.987568 0.992811 0.0124324
9.01 0.987621 0.992935 0.0123793
9.02 0.987675 0.993058 0.0123254
9.03 0.987729 0.993181 0.0122709
9.04 0.987784 0.993303 0.0122157
9.05 0.98784 0.993425 0.0121599
9.06 0.987897 0.993546 0.0121034
9.07 0.987954 0.993666 0.0120463
9.08 0.988011 0.993786 0.0119885
9.09 0.98807 0.993905 0.0119302
9.1 0.988129 0.994024 0.0118712
9.11 0.988188 0.994142 0.0118117
9.12 0.988248 0.99426 0.0117516
9.13 0.988309 0.994376 0.0116909
9.14 0.98837 0.994493 0.0116297
9.15 0.988432 0.994608 0.0115679
9.16 0.988494 0.994724 0.0115056
9.17 0.988557 0.994838 0.0114428
9.18 0.988621 0.994952 0.0113795
9.19 0.988684 0.995065 0.0113157
9.2 0.988749 0.995177 0.0112514
9.21 0.988813 0.995289 0.0111866
9.22 0.988879 0.9954 0.0111214
9.23 0.988944 0.995511 0.0110557
9.24 0.98901 0.995621 0.0109896
9.25 0.989077 0.99573 0.0109231
9.26 0.989144 0.995839 0.0108562
9.27 0.989211 0.995947 0.0107888
9.28 0.989279 0.996054 0.0107211
9.29 0.989347 0.99616 0.0106529
9.3 0.989416 0.996266 0.0105844
9.31 0.989484 0.996371 0.0105156
9.32 0.989554 0.996476 0.0104463
9.33 0.989623 0.99658 0.0103768
9.34 0.989693 0.996683 0.0103069
9.35 0.989763 0.996785 0.0102367
9.36 0.989834 0.996887 0.0101661
9.37 0.989905 0.996988 0.0100953
9.38 0.989976 0.997088 0.0100242
9.39 0.990047 0.997187 0.00995277
9.4 0.990119 0.997286 0.0098811
9.41 0.990191 0.997384 0.00980917
9.42 0.990263 0.997482 0.00973698
9.43 0.990335 0.997578 0.00966455
9.44 0.990408 0.997674 0.00959189
9.45 0.990481 0.997769 0.00951901
9.46 0.990554 0.997864 0.00944591
9.47 0.990627 0.997958 0.00937261
9.48 0.990701 0.998051 0.00929911
9.49 0.990775 0.998143 0.00922543
9.5 0.990848 0.998234 0.00915157
9.51 0.990922 0.998325 0.00907754
9.52 0.990997 0.998415 0.00900335
9.53 0.991071 0.998504 0.00892902
9.54 0.991145 0.998593 0.00885454
9.55 0.99122 0.998681 0.00877994
9.56 0.991295 0.998768 0.0087052
9.57 0.99137 0.998854 0.00863036
9.58 0.991445 0.99894 0.00855541
9.59 0.99152 0.999025 0.00848036
9.6 0.991595 0.999109 0.00840522
9.61 0.99167 0.999192 0.00833
9.62 0.991745 0.999274 0.00825471
9.63 0.991821 0.999356 0.00817935
9.64 0.991896 0.999437 0.00810394
9.65 0.991972 0.999518 0.00802848
9.66 0.992047 0.999597 0.00795298
9.67 0.992123 0.999676 0.00787745
9.68 0.992198 0.999754 0.00780189
9.69 0.992274 0.999831 0.00772632
9.7 0.992349 0.999908 0.00765073
9.71 0.992425 0.999983 0.00757515
9.72 0.9925 1.00006 0.00749957
9.73 0.992576 1.00013 0.007424
9.74 0.992652 1.00021 0.00734846
9.75 0.992727 1.00028 0.00727294
9.76 0.992803 1.00035 0.00719745
9.77 0.992878 1.00042 0.00712201
9.78 0.992953 1.00049 0.00704662
9.79 0.993029 1.00056 0.00697129
9.8 0.993104 1.00063 0.00689602
9.81 0.993179 1.0007 0.00682081
9.82 0.993254 1.00077 0.00674569
9.83 0.993329 1.00083 0.00667065
9.84 0.993404 1.0009 0.00659569
9.85 0.993479 1.00096 0.00652084
9.86 0.993554 1.00103 0.00644609
9.87 0.993629 1.00109 0.00637144
9.88 0.993703 1.00116 0.00629692
9.89 0.993777 1.00122 0.00622251
9.9 0.993852 1.00128 0.00614823
9.91 0.993926 1.00134 0.00607409
9.92 0.994 1.0014 0.00600008
9.93 0.994074 1.00146 0.00592623
9.94 0.994147 1.00152 0.00585252
9.95 0.994221 1.00158 0.00577897
9.96 0.994294 1.00163 0.00570559
9.97 0.994368 1.00169 0.00563237
9.98 0.994441 1.00174 0.00555933
9.99 0.994514 1.0018 0.00548647
10 0.994586 1.00185 0.00541379
